"airport_name","airport_id"
"Spring Creek Ranch East","1712402199328915457"
"Spring Hill","1712401767542095873"
"Spring Hill Airport","1712400985761579009"
"Spring Lake","1712402035138691073"
"Spring Paths","1712402157511704577"
"Spring Point Airport","1712402353377312769"
"Spring Ranch","1712401495944134658"
"Spring Ranch","1712401562272858113"
"Spring Valley Farm","1712401879672619010"
"Springbank","1712402292069171202"
"Springbok","1712402595363487745"
"Springbrook","1712402097889673218"
"Springbrook","1712402157977272322"
"Springdale","1712400999099465730"
"Springdale Municipal","1712402158170210306"
"Springer Municipal","1712402158304428033"
"Springerville Mun","1712402158367342594"
"Springfield Beckley Mun","1712402159600467970"
"Springfield Municipal","1712402159340421122"
"Springfield Municipal","1712402159407529985"
"Springfield Municipal","1712402159470444545"
"Springfield Robertson County","1712402159533359105"
"Springfield-Branson National Airport","1712402159663382529"
"Springhill","1712401114040172545"
"Springhill","1712401965324500993"
"Springhill","1712402159856320514"
"Springhill Field","1712402086359531521"
"Springs","1712402595493511169"
"Springstead","1712402028683657217"
"Springvale","1712401214334369794"
"Spruce","1712401814879010818"
"Spruce Creek","1712401615599239170"
"Spud View","1712402216626225154"
"Squadron Field","1712401662931959810"
"Squamish","1712401013691449345"
"Square Air","1712401921976369153"
"Squier Landing","1712401575048708097"
"Squillacote","1712402013001154562"
"Squires Aviation Ranch","1712401811141885953"
"Squirrel Creek Ranch","1712401608909324290"
"Sri Guru Ram Dass Jee International Airport","1712402467940532226"
"Sri Sathya Sai","1712402475293147137"
"Srinagar Airport","1712402476408832001"
"Sss Aerodrome","1712401541997592578"
"St André De L'eure","1712402435925409793"
"St Andrews","1712402316928811010"
"St Angelo","1712402825471393793"
"St Athan","1712401033169797122"
"St Athan","1712402824561229826"
"St Aubin","1712401085426630658"
"St Bernard Field","1712402215858667521"
"St Bruno-de-Guigues","1712402311983726594"
"St Charles","1712401418932518914"
"St Charles Co Smartt","1712402160556769281"
"St Clair County","1712402035587481603"
"St Clair County Intl","1712402060405178371"
"St Croix Riviera","1712402089853386753"
"St Croix Valley","1712402014494326786"
"St Elmo","1712402161399824386"
"St Florent","1712402442879565825"
"St Gallen–Altenrhein Airport","1712402804374044674"
"St George","1712402161726980098"
"St George Airport","1712402348444811266"
"St George Island","1712401428218707970"
"St Georgen Ybbsfeld","1712401095392296962"
"St Georges","1712402312109555714"
"St Georges De L Oyapock","1712402445194821634"
"St Helen","1712402161919918082"
"St Helens","1712401214468587521"
"St Hubert","1712401023443206146"
"St Hyacinthe","1712401006271725570"
"St Ignatius","1712402162179964929"
"St James Mun","1712402162440011777"
"St Jean","1712402312109555715"
"St Jean Chrysostome","1712401005365755906"
"St Johann","1712402352072884225"
"St John","1712402017270956034"
"St John Homestead","1712402242622521345"
"St Johns Industrial Air Park","1712402162830082049"
"St Junien","1712401085749592065"
"St Labre Mission","1712401436385017858"
"St Landry Parish-Ahart Field","1712402010325188610"
"St Laurent Du Maroni","1712402445257736193"
"St Leonard","1712402312243773441"
"St Louis Downtown","1712401520468230145"
"St Louis Metro-East/Shafer Field","1712402162372902913"
"St Louis Regl","1712401416789229571"
"St Mary's Airpark","1712402165279555585"
"St Marys","1712401034142875649"
"St Marys Mun","1712402163803160577"
"St Michaelisdonn","1712401030896484354"
"St Paul Downtown Holman","1712402164189036546"
"St Paul International Airport","1712401943644143618"
"St Peter Ording","1712401030959398914"
"St Thomas Mun","1712402312440905730"
"St Thomas Municipal","1712402164507803650"
"St-Dominique","1712401005881655297"
"St-Frédéric","1712401006401748994"
"St-Mathieu-De-Beloeil","1712401005239926786"
"St. Andrews Codroy Valley","1712402311719485441"
"St. Anthony Airport","1712402311849508865"
"St. Catharines/Niagara District","1712402312046641154"
"St. Catherine Intl","1712402423850008578"
"St. Cloud Regional Airport","1712402161143971841"
"St. Gatien Airport","1712402435409510401"
"St. George Regional Airport","1712402161794088962"
"St. John'S International Airport","1712402312176664578"
"St. Joseph'S Landing","1712402165212446721"
"St. Lewis (Fox Harbour)","1712400999355318273"
"St. Mary's County Regional","1712401865365848066"
"St. Michael Airport","1712402163937378305"
"St. Paul","1712402312310882305"
"St. Pete-Clearwater International Airport","1712402164440694785"
"St. Somewhere","1712401730078572545"
"St. Stephen","1712402312373796865"
"St. Tammany Regional","1712401598259986433"
"St. Theresa Point Airport","1712401013821472769"
"St.Louis Lambert International Airport","1712402163350175745"
"Sta Rosa De Conlara","1712402328693833729"
"Stacey's","1712402061512474625"
"Stade","1712401025792016386"
"Stafford","1712401607294517249"
"Stafford","1712402165669625857"
"Stafford Municipal","1712402165732540418"
"Stafford Regl","1712402165795454977"
"Stafsberg","1712402548961902593"
"Stag Air Park","1712401513652486145"
"Stage Coach Hills","1712402258321801217"
"Stagecoach","1712401404785131521"
"Stahl's Mountain","1712402215334379521"
"Stallone","1712401757320577025"
"Stambaugh","1712401804380667905"
"Stampede","1712401823938707457"
"Stampede Valley","1712401946915700737"
"Stamps Field","1712402026217406466"
"Stan Jost","1712401985297776641"
"Stan Stamper Mun","1712401791546097665"
"Stanchester","1712401874748506114"
"Stand Fast","1712401855366627330"
"Standard Field","1712401655080222721"
"Standing Rock","1712401695047745537"
"Stanford Field","1712402160493854722"
"Stanford/Biggerstaff Field","1712402166248439810"
"Stangl STOLport","1712401589707800578"
"Stangland","1712402278915833858"
"Stanhope Municipal","1712401003620925441"
"Staniel Cay","1712402355512213506"
"Stanley","1712401138396495873"
"Stanley","1712402166449766401"
"Stanley Municipal","1712402166516875266"
"Stanly County","1712401410799763458"
"Stanthorpe","1712402348507725825"
"Stanton","1712401982621810689"
"Stanton","1712402166718201857"
"Stanton Airfield","1712402166781116417"
"Stanton Co Mun","1712401815143251970"
"Stanton Hill Aerodrome","1712401440407355393"
"Stanton Municipal","1712402166848225282"
"Stanwix Heights","1712402098858557441"
"Stapleford Aerodrome","1712402829212712962"
"Staples Mun","1712402167099883522"
"Star 's' Ranch","1712401892721098753"
"Star City Municipal","1712402167561256961"
"Star Dusters","1712402239329992705"
"Star Field","1712402089660448769"
"Star Hill Golf Club","1712401529808945153"
"Star Smith Field","1712402228852621313"
"Stara Zagora","1712401082566115329"
"Starbase","1712401530127712258"
"Starbuck Municipal","1712402167884218370"
"Stark","1712402237337698305"
"Stark's Twin Oaks Airpark","1712401776236888066"
"Starke Co","1712401838467776513"
"Starmoen","1712401038899216386"
"Starns Brothers","1712401436322103298"
"Staro Selishte","1712401082436091906"
"Staroselye Airport","1712401176497553409"
"Starr","1712401433788743683"
"Starr","1712402205729423361"
"Starr-Browning Airstrip","1712401507231006721"
"Starshire Farm","1712402202243956739"
"State Prison Field","1712402075253014530"
"State Technical College of Missouri","1712401873905451010"
"Stateline","1712401784612913154"
"Statesboro-Bulloch County","1712402168484003841"
"Statesville Regl","1712402168546918401"
"Staton","1712402173236150273"
"Stauning","1712402418141560833"
"Stava","1712401496728469505"
"Stavanger Airport, Sola","1712402551109386242"
"Stavropol Shpakovskoye Airport","1712402579089588225"
"Stawell","1712402348570640385"
"Ste Anne Des Monts","1712402312508014593"
"Ste Foy La Grande","1712402443521294337"
"Ste Genevieve Flying Club","1712402169138315265"
"Steamboat Springs Adams","1712402169389973506"
"Stearmans Roost","1712402227741130754"
"Stebbins Airport","1712402169528385538"
"Steciak Strip","1712401755496054786"
"Steck Farm","1712402035335823361"
"Steele Farms","1712401780389249025"
"Steele Municipal","1712402169918455809"
"Steele's Bottom","1712402238143004674"
"Stefanik","1712401460653260802"
"Stehekin State","1712402169985564673"
"Steil","1712402199517659137"
"Steinbach","1712402312575123457"
"Steinbach (South)","1712401002907893761"
"Steinman","1712402279633059842"
"Stella Maris Airport","1712402355055034369"
"Stellar Airpark","1712401546837819395"
"Stellenbosch","1712401045404581890"
"Stendal-Borstel","1712402458171998210"
"Stenkol","1712401190951124993"
"Stennis Intl","1712401456995827714"
"Stepanavan","1712402329285230594"
"Stephan Lake Lodge","1712402187140268033"
"Stephen A Bean Municipal","1712402077002039298"
"Stephen Municipal","1712402170178502658"
"Stephens County","1712401499001782274"
"Stephens Gilmer Mun","1712401717852176385"
"Stephenville Airport","1712402312642232322"
"Stephenville Clark Rgnl","1712402170501464066"
"Steppler Field","1712401606266912770"
"Sterling","1712402060602310658"
"Sterling","1712402171214495745"
"Sterling Air Park","1712402171348713474"
"Sterling Mun","1712402171411628033"
"Stettler","1712402312705146881"
"Stettler Strip","1712401864917057539"
"Stevanus Rumbewas","1712401185905377283"
"Stevens Farms","1712402105611386881"
"Stevens Field","1712402020232134658"
"Stevens Point Mun","1712402172195962882"
"Stevens Ranch","1712401436447932417"
"Stevens Strip","1712402057725018114"
"Stevens Village","1712402172258877441"
"Stevens-Crosby","1712401993615081474"
"Stevenson","1712402172456009730"
"Stevenson Private","1712402129271455745"
"Stevensville","1712402172846080001"
"Stewart","1712401417703587842"
"Stewart","1712402312830976002"
"Stewart Airport","1712401986145026049"
"Stewarts Green Acres","1712401993870934017"
"Stibnite","1712402285148569601"
"Stichnoth","1712401938527092738"
"Stickle Cattle Farms","1712401462918184962"
"Stiehl","1712401512037679105"
"Stiffs Airpark","1712401458212175875"
"Stigler Regl","1712402173433282561"
"Stiletto Airpark","1712401502508220418"
"Stillwater Creek","1712402103212244994"
"Stillwater Regional Airport","1712402173756243970"
"Stilwell / Cherokee Nation","1712402173953376258"
"Stine Field","1712402281495330818"
"Stinson Mun","1712402113702199298"
"Stipe Kristo","1712401096638005249"
"Stitt","1712401837628915714"
"Stock Island","1712402025948971009"
"Stocker","1712401841441538050"
"Stocker Private","1712401817991184385"
"Stockerau","1712401094868008962"
"Stockholm Bromma Airport","1712402803463880705"
"Stockholm Skavsta Airport","1712402803526795266"
"Stockholm-Arlanda Airport","1712402803396771841"
"Stockholm-Västerås Airport","1712402803593904130"
"Stocking Meadows","1712401564932046849"
"Stockton Metropolitan Airport","1712402174733516801"
"Stockton Municipal","1712402174800625666"
"Stocktrade","1712401653389918209"
"Stockwell Field","1712401505557479426"
"Stoe Creek Farm","1712401529360154625"
"Stoelmanseiland","1712401146340507649"
"Stoiber","1712402155569741825"
"Stokka","1712402183772241921"
"Stol","1712402066591776769"
"Stol Field","1712401818255425538"
"Stol-It Farm","1712401669399576577"
"Stolcrest STOLport","1712402217016295425"
"Stolport Airport","1712402550660595714"
"Stoltzfus Airfield","1712401831907885057"
"Stone","1712401981397073921"
"Stone Airstrip","1712401864019476482"
"Stone Field","1712401885045522433"
"Stone Land County","1712402177195573250"
"Stone's Conservation","1712401711464251394"
"Stonebrink","1712401883439104003"
"Stonecipher","1712401459046842370"
"Stonehenge","1712402268056780801"
"Stoner Memorial","1712402076800712707"
"Stoneriver","1712402168681136130"
"Stones River","1712401969799823362"
"Stonewall Airpark","1712401941186281474"
"Stonewall County","1712401437026746370"
"Stoney Point Field","1712401607487455234"
"Stoney Real Estate","1712401660658647041"
"Stoney's","1712402077903814658"
"Stonington Airpark","1712402175517851650"
"Stonington Municipal","1712402175580766210"
"Stony Branch","1712401811204800513"
"Stony Mountain Lodge","1712401870805860354"
"Stony Rapids","1712402312898084865"
"Stony River Airport","1712402175773704193"
"Stord Airport, Sørstokken","1712402551298129922"
"Storm Lake Mun","1712402175970836482"
"Stormville","1712402175970836481"
"Stornoway Airport","1712402829661503489"
"Storseth Airstrip","1712401742174945281"
"Storuman","1712402803656818689"
"Storytown Airfield","1712402011763834882"
"Stottlemyer","1712401698461908994"
"Stout","1712401837561806850"
"Stovall Ranch Nr 1","1712401648138649601"
"Stovall Ranch Nr 4","1712401904079273986"
"Stovepipe Wells","1712401617608310786"
"Strable Landing Strip","1712401540697358337"
"Strader Ranch","1712401431569956866"
"Strahan","1712401214405672961"
"Strain Ranch","1712401429321809921"
"Strasbourg Airport","1712402443584208897"
"Stratford Field","1712402177384316930"
"Stratford Mun","1712402312965193730"
"Stratford Weather","1712402844073132050"
"Strathmore","1712401214078517249"
"Strathmore (D.J. Murray)","1712400999871217667"
"Straubing","1712402458239107073"
"Strauch Field","1712401819006205953"
"Strausberg","1712402458302021633"
"Strawberry Fields","1712401917618487298"
"Strawberry Point","1712401591083532290"
"Strawberry Valley Estates","1712401416919252994"
"Strayhorn Hay Field","1712402130760433666"
"Strayhorn Ranch","1712401691973320705"
"Streaky Bay","1712402348633554945"
"Strebig","1712401425710514177"
"Strezhevoy","1712401174815637505"
"Strickland Field","1712401669017894914"
"Strickland/Smalley Field","1712401408094437378"
"Strietelmeier Flying Field","1712401583558950914"
"Strip","1712401987814359042"
"Strip in the Woods","1712402280723578882"
"Striplin Airfield","1712401758159437826"
"Stro's","1712402242689630210"
"Strohmier","1712401882537328642"
"Strom Field","1712401959687356418"
"Stronghold","1712402161269800962"
"Stronsay Airport","1712401033694085121"
"Strother Field","1712402274184658946"
"Stroud Mun","1712402177896022017"
"Stuart Airstrip","1712401597089775619"
"Stuart Island Airpark","1712402178411921410"
"Stuart Island West","1712401703293747201"
"Stuart Powell Field","1712401612210241538"
"Stuart-Atkinson Municipal","1712401438201151489"
"Stubbs Strip","1712401694917722114"
"Stuber Flying Ranch","1712402132530429953"
"Stung Treng","1712402385308549122"
"Sturdy Oak Farm","1712402037772713985"
"Sturgate","1712401032909750274"
"Sturgis Mun","1712402178932015106"
"Sturgis Municipal","1712402178994929665"
"Stuttgart Airport","1712402458364936194"
"Stuttgart Mun","1712402179133341698"
"Stutzke","1712402171478736898"
"Stykkishólmur","1712402467244277761"
"Sua Pan","1712402361476513793"
"Suabi","1712400994397650946"
"Suarlee","1712402357877800961"
"Suavanao Airport","1712400990429839361"
"Sub Teniente Nestor Arias","1712402836737294337"
"Subic Bay International Airport","1712402564824760322"
"Sublette Municipal","1712402179133341699"
"Suceava Airport","1712402572257067009"
"Sucua","1712401137943511041"
"Sudan","1712402179389194242"
"Sudbury Airport","1712402313032302594"
"Sudden Stop","1712401579012325378"
"Sue Rock International","1712402093586317313"
"Suffolk Executive","1712402179712155650"
"Sugar Branch","1712401581285638146"
"Sugar Creek","1712401471046746114"
